date,id,name,y_items,y_actual_cost,total_list_size,Items_per_patient
01/08/2015,P84689,LONGSIGHT MEDICAL PRACTICE,118,429.98,4804,24.56286428
01/09/2015,P84689,LONGSIGHT MEDICAL PRACTICE,135,718.09,4804,28.10158201
01/10/2015,P84689,LONGSIGHT MEDICAL PRACTICE,174,1051.39,4833,36.00248293
01/11/2015,P84689,LONGSIGHT MEDICAL PRACTICE,176,736,4833,36.41630457
01/12/2015,P84689,LONGSIGHT MEDICAL PRACTICE,196,972.08,4833,40.554521
01/01/2016,P84689,LONGSIGHT MEDICAL PRACTICE,177,604.49,4843,36.54759447
01/02/2016,P84689,LONGSIGHT MEDICAL PRACTICE,165,603.42,4843,34.06979145
01/03/2016,P84689,LONGSIGHT MEDICAL PRACTICE,206,1211.68,4843,42.53561842
01/04/2016,P84689,LONGSIGHT MEDICAL PRACTICE,166,528.79,4734,35.06548373
01/05/2016,P84689,LONGSIGHT MEDICAL PRACTICE,146,603.67,4734,30.84072666
01/06/2016,P84689,LONGSIGHT MEDICAL PRACTICE,142,617.86,4734,29.99577524
01/07/2016,P84689,LONGSIGHT MEDICAL PRACTICE,179,872.02,4672,38.31335616
01/08/2016,P84689,LONGSIGHT MEDICAL PRACTICE,129,670.24,4672,27.61130137
01/09/2016,P84689,LONGSIGHT MEDICAL PRACTICE,135,613.24,4672,28.89554795
01/10/2016,P84689,LONGSIGHT MEDICAL PRACTICE,182,706.54,4668,38.98886033
01/11/2016,P84689,LONGSIGHT MEDICAL PRACTICE,202,752.85,4668,43.27335047
01/12/2016,P84689,LONGSIGHT MEDICAL PRACTICE,204,886.03,4668,43.70179949
01/01/2017,P84689,LONGSIGHT MEDICAL PRACTICE,185,578.13,4710,39.27813163
01/02/2017,P84689,LONGSIGHT MEDICAL PRACTICE,170,783.33,4710,36.09341826
01/03/2017,P84689,LONGSIGHT MEDICAL PRACTICE,172,670.08,4710,36.51804671
01/04/2017,P84689,LONGSIGHT MEDICAL PRACTICE,150,950.83,4749,31.58559697
01/05/2017,P84689,LONGSIGHT MEDICAL PRACTICE,188,880.6,4778,39.34700712
01/06/2017,P84689,LONGSIGHT MEDICAL PRACTICE,160,648.18,4775,33.5078534
01/07/2017,P84689,LONGSIGHT MEDICAL PRACTICE,173,969.91,4789,36.12445187
01/08/2017,P84689,LONGSIGHT MEDICAL PRACTICE,143,589.6,4793,29.8351763
01/09/2017,P84689,LONGSIGHT MEDICAL PRACTICE,195,651.94,4798,40.64193414
01/10/2017,P84689,LONGSIGHT MEDICAL PRACTICE,213,768.7,4797,44.40275172
01/11/2017,P84689,LONGSIGHT MEDICAL PRACTICE,203,780.6,4767,42.58443465
01/12/2017,P84689,LONGSIGHT MEDICAL PRACTICE,202,806.3,4767,42.37465911
01/01/2018,P84689,LONGSIGHT MEDICAL PRACTICE,251,734.22,4783,52.47752457
01/02/2018,P84689,LONGSIGHT MEDICAL PRACTICE,232,1168.57,4796,48.3736447
01/03/2018,P84689,LONGSIGHT MEDICAL PRACTICE,205,835.49,4793,42.77070728
01/04/2018,P84689,LONGSIGHT MEDICAL PRACTICE,177,601.75,4777,37.05254344
01/05/2018,P84689,LONGSIGHT MEDICAL PRACTICE,212,883.46,4735,44.77296727
01/06/2018,P84689,LONGSIGHT MEDICAL PRACTICE,162,545.95,4729,34.25671389
01/07/2018,P84689,LONGSIGHT MEDICAL PRACTICE,145,468.73,4732,30.64243449
01/08/2018,P84689,LONGSIGHT MEDICAL PRACTICE,125,460.32,4748,26.32687447
01/09/2018,P84689,LONGSIGHT MEDICAL PRACTICE,164,555.77,4770,34.38155136
01/10/2018,P84689,LONGSIGHT MEDICAL PRACTICE,154,528.86,4770,32.2851153
01/11/2018,P84689,LONGSIGHT MEDICAL PRACTICE,171,687.2,4767,35.87161737
01/12/2018,P84689,LONGSIGHT MEDICAL PRACTICE,190,632.95,4744,40.05059022
01/01/2019,P84689,LONGSIGHT MEDICAL PRACTICE,244,807.22,4754,51.32519983
01/02/2019,P84689,LONGSIGHT MEDICAL PRACTICE,170,632.3,4740,35.8649789
01/03/2019,P84689,LONGSIGHT MEDICAL PRACTICE,182,653.54,4739,38.40472674
01/04/2019,P84689,LONGSIGHT MEDICAL PRACTICE,171,503.67,4742,36.06073387
01/05/2019,P84689,LONGSIGHT MEDICAL PRACTICE,185,592.53,4759,38.87371296
01/06/2019,P84689,LONGSIGHT MEDICAL PRACTICE,183,637.93,4785,38.24451411
01/07/2019,P84689,LONGSIGHT MEDICAL PRACTICE,180,1800.95,4811,37.41425899
01/08/2019,P84689,LONGSIGHT MEDICAL PRACTICE,154,849.03,4812,32.00332502
01/09/2019,P84689,LONGSIGHT MEDICAL PRACTICE,182,2306.54,4827,37.70457841
01/10/2014,P84616,MANCHESTER MEDICAL,190,770.03,6529,29.10093429
01/11/2014,P84616,MANCHESTER MEDICAL,247,864.19,6529,37.83121458
01/12/2014,P84616,MANCHESTER MEDICAL,326,1227.88,6529,49.93107673
01/01/2015,P84616,MANCHESTER MEDICAL,254,912.9,6539,38.84385992
01/02/2015,P84616,MANCHESTER MEDICAL,249,988.34,6539,38.07921701
01/03/2015,P84616,MANCHESTER MEDICAL,296,1147.21,6539,45.26686038
01/04/2015,P84616,MANCHESTER MEDICAL,248,988.75,6581,37.68424252
01/05/2015,P84616,MANCHESTER MEDICAL,221,1191.67,6581,33.58152256
01/06/2015,P84616,MANCHESTER MEDICAL,223,794.99,6581,33.88542775
01/07/2015,P84616,MANCHESTER MEDICAL,231,1107.6,6641,34.78391808
01/08/2015,P84616,MANCHESTER MEDICAL,189,1036.04,6641,28.45956934
01/09/2015,P84616,MANCHESTER MEDICAL,204,1103.8,6641,30.71826532
01/10/2015,P84616,MANCHESTER MEDICAL,266,1328.05,6776,39.25619835
01/11/2015,P84616,MANCHESTER MEDICAL,217,903.75,6776,32.02479339
01/12/2015,P84616,MANCHESTER MEDICAL,261,1068.14,6776,38.51829988
01/01/2016,P84616,MANCHESTER MEDICAL,232,942.89,6839,33.92308817
01/02/2016,P84616,MANCHESTER MEDICAL,246,1286.96,6839,35.97017108
01/03/2016,P84616,MANCHESTER MEDICAL,263,1077.79,6839,38.45591461
01/04/2016,P84616,MANCHESTER MEDICAL,204,1596.49,6920,29.47976879
01/05/2016,P84616,MANCHESTER MEDICAL,196,1047.08,6920,28.32369942
01/06/2016,P84616,MANCHESTER MEDICAL,174,1413.11,6920,25.14450867
01/07/2016,P84616,MANCHESTER MEDICAL,180,981.53,6954,25.88438309
01/08/2016,P84616,MANCHESTER MEDICAL,165,1067.53,6954,23.72735116
01/09/2016,P84616,MANCHESTER MEDICAL,215,1060.42,6954,30.91745758
01/10/2016,P84616,MANCHESTER MEDICAL,256,1225.23,6952,36.82393556
01/11/2016,P84616,MANCHESTER MEDICAL,278,1255.58,6952,39.98849252
01/12/2016,P84616,MANCHESTER MEDICAL,262,1637.67,6952,37.68699655
01/01/2017,P84616,MANCHESTER MEDICAL,277,1370.35,7160,38.68715084
01/02/2017,P84616,MANCHESTER MEDICAL,223,1435.6,7160,31.1452514
01/03/2017,P84616,MANCHESTER MEDICAL,261,1545.91,7160,36.45251397
01/04/2017,P84616,MANCHESTER MEDICAL,223,1243.03,7216,30.90354767
01/05/2017,P84616,MANCHESTER MEDICAL,237,1401.66,7136,33.21188341
01/06/2017,P84616,MANCHESTER MEDICAL,214,1341.64,7142,29.96359563
01/07/2017,P84616,MANCHESTER MEDICAL,180,1349.63,7157,25.1502026
01/08/2017,P84616,MANCHESTER MEDICAL,183,1973.04,7154,25.58009505
01/09/2017,P84616,MANCHESTER MEDICAL,190,1269.33,7164,26.52149637
01/10/2017,P84616,MANCHESTER MEDICAL,255,1476.22,7194,35.44620517
01/11/2017,P84616,MANCHESTER MEDICAL,271,1379.71,7209,37.59189902
01/12/2017,P84616,MANCHESTER MEDICAL,253,1786.73,7248,34.90618102
01/01/2018,P84616,MANCHESTER MEDICAL,231,1291.48,7266,31.79190751
01/02/2018,P84616,MANCHESTER MEDICAL,207,1226.79,7255,28.53204686
01/03/2018,P84616,MANCHESTER MEDICAL,218,1329.63,7264,30.01101322
01/04/2018,P84616,MANCHESTER MEDICAL,178,1559.23,7258,24.52466244
01/05/2018,P84616,MANCHESTER MEDICAL,176,1237.66,7277,24.18579085
01/06/2018,P84616,MANCHESTER MEDICAL,160,997.44,7320,21.8579235
01/07/2018,P84616,MANCHESTER MEDICAL,178,1638.06,7349,24.22098245
01/08/2018,P84616,MANCHESTER MEDICAL,167,1461.64,7369,22.66250509
01/09/2018,P84616,MANCHESTER MEDICAL,176,1851.25,7413,23.74207473
01/10/2018,P84616,MANCHESTER MEDICAL,189,1476.77,7437,25.41347317
01/11/2018,P84616,MANCHESTER MEDICAL,203,1387.88,7465,27.19356999
01/12/2018,P84616,MANCHESTER MEDICAL,178,1325.79,7493,23.75550514
01/01/2019,P84616,MANCHESTER MEDICAL,210,1442.65,7522,27.91810689
01/02/2019,P84616,MANCHESTER MEDICAL,214,1523.28,7517,28.46880404
01/03/2019,P84616,MANCHESTER MEDICAL,170,1444.93,7564,22.47488102
01/04/2019,P84616,MANCHESTER MEDICAL,166,1622.63,7632,21.75052411
01/05/2019,P84616,MANCHESTER MEDICAL,124,610.47,7586,16.34590034
01/06/2019,P84616,MANCHESTER MEDICAL,110,636.41,7590,14.49275362
01/07/2019,P84616,MANCHESTER MEDICAL,133,839.16,7622,17.44948832
01/08/2019,P84616,MANCHESTER MEDICAL,143,816.75,7621,18.76394174
01/09/2019,P84616,MANCHESTER MEDICAL,143,751.17,7658,18.67328284
01/10/2014,P84018,MAULDETH MEDICAL CENTRE,302,1283.54,6153,49.08174874
01/11/2014,P84018,MAULDETH MEDICAL CENTRE,361,1635.83,6153,58.6705672
01/12/2014,P84018,MAULDETH MEDICAL CENTRE,232,885.48,6153,37.70518446
01/01/2015,P84018,MAULDETH MEDICAL CENTRE,262,1618.24,5991,43.73226506
01/02/2015,P84018,MAULDETH MEDICAL CENTRE,273,1501.09,5991,45.56835253
01/03/2015,P84018,MAULDETH MEDICAL CENTRE,224,1421.22,5991,37.38941746
01/04/2015,P84018,MAULDETH MEDICAL CENTRE,176,1217.1,5940,29.62962963
01/05/2015,P84018,MAULDETH MEDICAL CENTRE,200,1290.55,5940,33.67003367
01/06/2015,P84018,MAULDETH MEDICAL CENTRE,160,1442.58,5940,26.93602694
01/07/2015,P84018,MAULDETH MEDICAL CENTRE,98,694.63,5730,17.10296684
01/08/2015,P84018,MAULDETH MEDICAL CENTRE,87,630.28,5730,15.18324607
01/09/2015,P84018,MAULDETH MEDICAL CENTRE,145,832.28,5730,25.30541012
01/10/2015,P84018,MAULDETH MEDICAL CENTRE,268,1199.55,6536,41.00367197
01/11/2015,P84018,MAULDETH MEDICAL CENTRE,247,1641.68,6536,37.79069767
01/12/2015,P84018,MAULDETH MEDICAL CENTRE,209,1323.68,6536,31.97674419
01/01/2016,P84018,MAULDETH MEDICAL CENTRE,156,993.67,6463,24.13739749
01/02/2016,P84018,MAULDETH MEDICAL CENTRE,208,1117.94,6463,32.18319666
01/03/2016,P84018,MAULDETH MEDICAL CENTRE,217,1062.96,6463,33.57573882
01/04/2016,P84018,MAULDETH MEDICAL CENTRE,157,790.23,6253,25.10794818
01/05/2016,P84018,MAULDETH MEDICAL CENTRE,185,949.48,6253,29.58579882
01/06/2016,P84018,MAULDETH MEDICAL CENTRE,141,849.1,6253,22.5491764
01/07/2016,P84018,MAULDETH MEDICAL CENTRE,112,2898.55,5992,18.69158879
01/08/2016,P84018,MAULDETH MEDICAL CENTRE,110,759.32,5992,18.35781041
01/09/2016,P84018,MAULDETH MEDICAL CENTRE,143,826.46,5992,23.86515354
01/10/2016,P84018,MAULDETH MEDICAL CENTRE,184,922.94,6026,30.53435115
01/11/2016,P84018,MAULDETH MEDICAL CENTRE,220,996.06,6026,36.50846333
01/12/2016,P84018,MAULDETH MEDICAL CENTRE,197,763.75,6026,32.69166943
01/01/2017,P84018,MAULDETH MEDICAL CENTRE,142,866.07,6513,21.80254875
01/02/2017,P84018,MAULDETH MEDICAL CENTRE,176,810.54,6513,27.02287732
01/03/2017,P84018,MAULDETH MEDICAL CENTRE,153,1020.82,6513,23.49147858
01/04/2017,P84018,MAULDETH MEDICAL CENTRE,130,598.83,6365,20.42419482
01/05/2017,P84018,MAULDETH MEDICAL CENTRE,138,839.17,6301,21.90128551
01/06/2017,P84018,MAULDETH MEDICAL CENTRE,168,1053.16,6241,26.91876302
01/07/2017,P84018,MAULDETH MEDICAL CENTRE,81,476.14,6096,13.28740157
01/08/2017,P84018,MAULDETH MEDICAL CENTRE,109,581.86,5929,18.38421319
01/09/2017,P84018,MAULDETH MEDICAL CENTRE,160,755.91,5796,27.605245
01/10/2017,P84018,MAULDETH MEDICAL CENTRE,200,935.74,6692,29.88643156
01/11/2017,P84018,MAULDETH MEDICAL CENTRE,204,982.71,6661,30.62603213
01/12/2017,P84018,MAULDETH MEDICAL CENTRE,173,913.41,6610,26.17246596
01/01/2018,P84018,MAULDETH MEDICAL CENTRE,235,1018.96,6541,35.92722825
01/02/2018,P84018,MAULDETH MEDICAL CENTRE,168,761.52,6479,25.92992746
01/03/2018,P84018,MAULDETH MEDICAL CENTRE,192,819.82,6421,29.90188444
01/04/2018,P84018,MAULDETH MEDICAL CENTRE,143,690.3,6344,22.54098361
01/05/2018,P84018,MAULDETH MEDICAL CENTRE,172,744.4,6270,27.43221691
01/06/2018,P84018,MAULDETH MEDICAL CENTRE,116,582.79,6187,18.74898982
01/07/2018,P84018,MAULDETH MEDICAL CENTRE,104,711.72,6058,17.16738197
01/08/2018,P84018,MAULDETH MEDICAL CENTRE,105,602.57,5881,17.85410644
01/09/2018,P84018,MAULDETH MEDICAL CENTRE,131,592.25,5736,22.83821478
01/10/2018,P84018,MAULDETH MEDICAL CENTRE,205,747.99,6423,31.9165499
01/11/2018,P84018,MAULDETH MEDICAL CENTRE,202,782.88,6387,31.62674182
01/12/2018,P84018,MAULDETH MEDICAL CENTRE,174,703.34,6360,27.35849057
01/01/2019,P84018,MAULDETH MEDICAL CENTRE,230,805.31,6288,36.57760814
01/02/2019,P84018,MAULDETH MEDICAL CENTRE,181,830.7,6223,29.08565001
01/03/2019,P84018,MAULDETH MEDICAL CENTRE,181,691.23,6204,29.17472598
01/04/2019,P84018,MAULDETH MEDICAL CENTRE,165,831.09,6151,26.82490652
01/05/2019,P84018,MAULDETH MEDICAL CENTRE,182,847.47,6085,29.9096138
01/06/2019,P84018,MAULDETH MEDICAL CENTRE,123,688.13,6036,20.3777336
01/07/2019,P84018,MAULDETH MEDICAL CENTRE,116,751.5,5898,19.66768396
01/08/2019,P84018,MAULDETH MEDICAL CENTRE,129,739.87,5762,22.3880597
01/09/2019,P84018,MAULDETH MEDICAL CENTRE,149,754.2,5655,26.34836428
01/10/2014,P84055,MERSEYBANK SURGERY,230,1084.44,2586,88.94044857
01/11/2014,P84055,MERSEYBANK SURGERY,196,888.36,2586,75.79273009
01/12/2014,P84055,MERSEYBANK SURGERY,324,1070.62,2586,125.2900232
01/01/2015,P84055,MERSEYBANK SURGERY,242,1127.24,2593,93.32819128
01/02/2015,P84055,MERSEYBANK SURGERY,213,1430.72,2593,82.14423448
01/03/2015,P84055,MERSEYBANK SURGERY,216,1204.64,2593,83.30119553
01/04/2015,P84055,MERSEYBANK SURGERY,180,1158.59,2576,69.8757764
01/05/2015,P84055,MERSEYBANK SURGERY,168,1451.54,2576,65.2173913
01/06/2015,P84055,MERSEYBANK SURGERY,151,867.06,2576,58.61801242
01/07/2015,P84055,MERSEYBANK SURGERY,158,885.19,2586,61.09822119
01/08/2015,P84055,MERSEYBANK SURGERY,132,897.74,2586,51.04408353
01/09/2015,P84055,MERSEYBANK SURGERY,164,1285.28,2586,63.41840681
01/10/2015,P84055,MERSEYBANK SURGERY,181,1035.34,2589,69.91116261
01/11/2015,P84055,MERSEYBANK SURGERY,205,1051.89,2589,79.18115102
01/12/2015,P84055,MERSEYBANK SURGERY,196,1372.98,2589,75.70490537
01/01/2016,P84055,MERSEYBANK SURGERY,198,1040.25,2593,76.35942923
01/02/2016,P84055,MERSEYBANK SURGERY,176,794.78,2593,67.87504821
01/03/2016,P84055,MERSEYBANK SURGERY,179,847.53,2593,69.03200926
01/04/2016,P84055,MERSEYBANK SURGERY,155,758.95,2612,59.34150077
01/05/2016,P84055,MERSEYBANK SURGERY,158,696.35,2612,60.49004594
01/06/2016,P84055,MERSEYBANK SURGERY,142,588.32,2612,54.36447167
01/07/2016,P84055,MERSEYBANK SURGERY,135,639.45,2632,51.29179331
01/08/2016,P84055,MERSEYBANK SURGERY,119,508.57,2632,45.21276596
01/09/2016,P84055,MERSEYBANK SURGERY,137,771.83,2632,52.05167173
01/10/2016,P84055,MERSEYBANK SURGERY,254,1158.13,2631,96.54123907
01/11/2016,P84055,MERSEYBANK SURGERY,170,1073.65,2631,64.61421513
01/12/2016,P84055,MERSEYBANK SURGERY,222,836.17,2631,84.37856328
01/01/2017,P84055,MERSEYBANK SURGERY,213,894.82,2665,79.9249531
01/02/2017,P84055,MERSEYBANK SURGERY,188,1040.32,2665,70.54409006
01/03/2017,P84055,MERSEYBANK SURGERY,155,742.98,2665,58.16135084
01/04/2017,P84055,MERSEYBANK SURGERY,172,789.97,2672,64.37125749
01/05/2017,P84055,MERSEYBANK SURGERY,154,760.28,2668,57.72113943
01/06/2017,P84055,MERSEYBANK SURGERY,159,884.54,2671,59.52826657
01/07/2017,P84055,MERSEYBANK SURGERY,174,786.88,2679,64.94960806
01/08/2017,P84055,MERSEYBANK SURGERY,133,651.66,2672,49.7754491
01/09/2017,P84055,MERSEYBANK SURGERY,161,1033.16,2689,59.87355894
01/10/2017,P84055,MERSEYBANK SURGERY,188,594.25,2686,69.99255398
01/11/2017,P84055,MERSEYBANK SURGERY,205,1113.97,2694,76.09502598
01/12/2017,P84055,MERSEYBANK SURGERY,196,1024.85,2686,72.97096054
01/01/2018,P84055,MERSEYBANK SURGERY,222,1117.37,2684,82.7123696
01/02/2018,P84055,MERSEYBANK SURGERY,182,949.65,2688,67.70833333
01/03/2018,P84055,MERSEYBANK SURGERY,180,1013.47,2693,66.83995544
01/04/2018,P84055,MERSEYBANK SURGERY,138,708.76,2690,51.30111524
01/05/2018,P84055,MERSEYBANK SURGERY,138,630.07,2680,51.49253731
01/06/2018,P84055,MERSEYBANK SURGERY,167,840.97,2707,61.69190986
01/07/2018,P84055,MERSEYBANK SURGERY,162,794.62,2712,59.73451327
01/08/2018,P84055,MERSEYBANK SURGERY,176,820.81,2712,64.89675516
01/09/2018,P84055,MERSEYBANK SURGERY,146,447.94,2712,53.83480826
01/10/2018,P84055,MERSEYBANK SURGERY,240,1113.33,2718,88.30022075
01/11/2018,P84055,MERSEYBANK SURGERY,155,493.23,2723,56.92251194
01/12/2018,P84055,MERSEYBANK SURGERY,252,1374.6,2727,92.40924092
01/01/2019,P84055,MERSEYBANK SURGERY,193,634.43,2724,70.85168869
01/02/2019,P84055,MERSEYBANK SURGERY,217,949.54,2726,79.60381511
01/03/2019,P84055,MERSEYBANK SURGERY,189,778.43,2726,69.3323551
01/04/2019,P84055,MERSEYBANK SURGERY,168,842.53,2722,61.71932403
01/05/2019,P84055,MERSEYBANK SURGERY,178,990.32,2714,65.58585114
01/06/2019,P84055,MERSEYBANK SURGERY,151,577.76,2713,55.65794324
01/07/2019,P84055,MERSEYBANK SURGERY,173,1002.78,2710,63.83763838
01/08/2019,P84055,MERSEYBANK SURGERY,169,748.48,2719,62.15520412
01/09/2019,P84055,MERSEYBANK SURGERY,192,1114.88,2720,70.58823529
01/10/2014,P84050,MOUNT ROAD SURGERY,366,1538.77,7242,50.53852527
01/11/2014,P84050,MOUNT ROAD SURGERY,302,1280.85,7242,41.70118752
01/12/2014,P84050,MOUNT ROAD SURGERY,372,1723.81,7242,51.36702568
01/01/2015,P84050,MOUNT ROAD SURGERY,307,1778.73,7277,42.18771472
01/02/2015,P84050,MOUNT ROAD SURGERY,298,1732,7277,40.95094132
01/03/2015,P84050,MOUNT ROAD SURGERY,361,1876.45,7277,49.60835509
01/04/2015,P84050,MOUNT ROAD SURGERY,267,1271.53,7309,36.5303051
01/05/2015,P84050,MOUNT ROAD SURGERY,248,1325.25,7309,33.93077028
01/06/2015,P84050,MOUNT ROAD SURGERY,287,1529.07,7309,39.26665755
01/07/2015,P84050,MOUNT ROAD SURGERY,284,1711.96,7403,38.36282588
01/08/2015,P84050,MOUNT ROAD SURGERY,252,1402.31,7403,34.04025395
01/09/2015,P84050,MOUNT ROAD SURGERY,302,1871.59,7403,40.79427259
01/10/2015,P84050,MOUNT ROAD SURGERY,342,2369.71,7489,45.66697823
01/11/2015,P84050,MOUNT ROAD SURGERY,326,2488.78,7489,43.53051142
01/12/2015,P84050,MOUNT ROAD SURGERY,303,1799.79,7489,40.45934037
01/01/2016,P84050,MOUNT ROAD SURGERY,361,1998.48,7491,48.19116273
01/02/2016,P84050,MOUNT ROAD SURGERY,331,1546.7,7491,44.18635696
01/03/2016,P84050,MOUNT ROAD SURGERY,346,1942.23,7491,46.18875985
01/04/2016,P84050,MOUNT ROAD SURGERY,347,1744.34,7649,45.36540724
01/05/2016,P84050,MOUNT ROAD SURGERY,302,1863.79,7649,39.48228527
01/06/2016,P84050,MOUNT ROAD SURGERY,283,1684.38,7649,36.99830043
01/07/2016,P84050,MOUNT ROAD SURGERY,279,1286.05,7752,35.99071207
01/08/2016,P84050,MOUNT ROAD SURGERY,261,1140.13,7752,33.66873065
01/09/2016,P84050,MOUNT ROAD SURGERY,271,1450.15,7752,34.95872033
01/10/2016,P84050,MOUNT ROAD SURGERY,315,2818.75,7723,40.78725884
01/11/2016,P84050,MOUNT ROAD SURGERY,308,1537.61,7723,39.88087531
01/12/2016,P84050,MOUNT ROAD SURGERY,330,1833.03,7723,42.72950926
01/01/2017,P84050,MOUNT ROAD SURGERY,282,1204.51,7920,35.60606061
01/02/2017,P84050,MOUNT ROAD SURGERY,224,1181.3,7920,28.28282828
01/03/2017,P84050,MOUNT ROAD SURGERY,268,1648.83,7920,33.83838384
01/04/2017,P84050,MOUNT ROAD SURGERY,186,1212.74,7986,23.29075883
01/05/2017,P84050,MOUNT ROAD SURGERY,268,1214.84,7995,33.52095059
01/06/2017,P84050,MOUNT ROAD SURGERY,215,1077.86,8004,26.86156922
01/07/2017,P84050,MOUNT ROAD SURGERY,243,1057.07,7994,30.39779835
01/08/2017,P84050,MOUNT ROAD SURGERY,244,983.81,8043,30.33693895
01/09/2017,P84050,MOUNT ROAD SURGERY,225,747.6,8014,28.07586723
01/10/2017,P84050,MOUNT ROAD SURGERY,280,1074.52,8015,34.93449782
01/11/2017,P84050,MOUNT ROAD SURGERY,274,1191.01,8005,34.22860712
01/12/2017,P84050,MOUNT ROAD SURGERY,260,825.2,7991,32.53660368
01/01/2018,P84050,MOUNT ROAD SURGERY,296,817.57,8027,36.87554504
01/02/2018,P84050,MOUNT ROAD SURGERY,240,653.13,8025,29.90654206
01/03/2018,P84050,MOUNT ROAD SURGERY,302,1058.22,8030,37.60896638
01/04/2018,P84050,MOUNT ROAD SURGERY,261,761.8,8029,32.50716154
01/05/2018,P84050,MOUNT ROAD SURGERY,237,805.66,8040,29.47761194
01/06/2018,P84050,MOUNT ROAD SURGERY,239,876.35,8031,29.75968124
01/07/2018,P84050,MOUNT ROAD SURGERY,253,861.04,8061,31.38568416
01/08/2018,P84050,MOUNT ROAD SURGERY,233,694.07,8084,28.82236517
01/09/2018,P84050,MOUNT ROAD SURGERY,246,991.07,8095,30.38912909
01/10/2018,P84050,MOUNT ROAD SURGERY,292,1380.41,8052,36.26428217
01/11/2018,P84050,MOUNT ROAD SURGERY,332,1442.75,8044,41.27299851
01/12/2018,P84050,MOUNT ROAD SURGERY,278,721.83,8059,34.49559499
01/01/2019,P84050,MOUNT ROAD SURGERY,314,1131.85,8064,38.93849206
01/02/2019,P84050,MOUNT ROAD SURGERY,300,1256.69,8018,37.41581442
01/03/2019,P84050,MOUNT ROAD SURGERY,256,1420.3,8003,31.9880045
01/04/2019,P84050,MOUNT ROAD SURGERY,233,1022.97,8012,29.08137793
01/05/2019,P84050,MOUNT ROAD SURGERY,242,1149.12,7994,30.27270453
01/06/2019,P84050,MOUNT ROAD SURGERY,225,1026.93,8002,28.11797051
01/07/2019,P84050,MOUNT ROAD SURGERY,217,939.34,7996,27.13856928
01/08/2019,P84050,MOUNT ROAD SURGERY,329,1878.01,8006,41.09417937
01/09/2019,P84050,MOUNT ROAD SURGERY,245,1732.64,8022,30.54101222
01/10/2014,Y01695,MP VICTORIA MILL,138,633.86,2437,56.62700041
01/11/2014,Y01695,MP VICTORIA MILL,149,545.52,2437,61.14074682
01/12/2014,Y01695,MP VICTORIA MILL,178,1896.59,2437,73.04062372
01/01/2015,Y01695,MP VICTORIA MILL,147,740.24,2438,60.29532404
01/02/2015,Y01695,MP VICTORIA MILL,152,902.19,2438,62.3461854
01/03/2015,Y01695,MP VICTORIA MILL,124,3060.26,2438,50.86136177
01/04/2015,Y01695,MP VICTORIA MILL,120,631.65,2436,49.26108374
01/05/2015,Y01695,MP VICTORIA MILL,104,1399.26,2436,42.69293924
01/06/2015,Y01695,MP VICTORIA MILL,136,1717.23,2436,55.82922824
01/07/2015,Y01695,MP VICTORIA MILL,136,1556.66,2427,56.03625876
01/08/2015,Y01695,MP VICTORIA MILL,115,456.44,2427,47.38360115
01/09/2015,Y01695,MP VICTORIA MILL,142,1761.05,2427,58.50844664
01/10/2015,Y01695,MP VICTORIA MILL,153,1210.04,2423,63.14486174
01/11/2015,Y01695,MP VICTORIA MILL,144,708.5,2423,59.43045811
01/12/2015,Y01695,MP VICTORIA MILL,177,851.43,2423,73.04993809
01/01/2016,Y01695,MP VICTORIA MILL,148,705.35,2448,60.45751634
01/02/2016,Y01695,MP VICTORIA MILL,159,843.3,2448,64.95098039
01/03/2016,Y01695,MP VICTORIA MILL,128,608.01,2448,52.2875817
01/04/2016,Y01695,MP VICTORIA MILL,130,716.6,2435,53.38809035
01/05/2016,Y01695,MP VICTORIA MILL,85,422.95,2435,34.90759754
01/06/2016,Y01695,MP VICTORIA MILL,55,163.67,2435,22.58726899
01/07/2016,Y01695,MP VICTORIA MILL,107,1035.49,2439,43.8704387
01/08/2016,Y01695,MP VICTORIA MILL,112,448.3,2439,45.9204592
01/09/2016,Y01695,MP VICTORIA MILL,112,514.19,2439,45.9204592
01/10/2016,Y01695,MP VICTORIA MILL,130,842.12,2439,53.30053301
01/11/2016,Y01695,MP VICTORIA MILL,135,1071.32,2439,55.35055351
01/12/2016,Y01695,MP VICTORIA MILL,179,722.98,2439,73.39073391
01/01/2017,Y01695,MP VICTORIA MILL,159,514.51,2488,63.90675241
01/02/2017,Y01695,MP VICTORIA MILL,124,561.11,2488,49.8392283
01/03/2017,Y01695,MP VICTORIA MILL,123,681.74,2488,49.43729904
01/04/2017,Y01695,MP VICTORIA MILL,115,420.17,2464,46.67207792
01/05/2017,Y01695,MP VICTORIA MILL,125,525.85,2460,50.81300813
01/06/2017,Y01695,MP VICTORIA MILL,122,708.04,2459,49.61366409
01/07/2017,Y01695,MP VICTORIA MILL,110,389.26,2463,44.66098254
01/08/2017,Y01695,MP VICTORIA MILL,106,460.7,2467,42.9671666
01/09/2017,Y01695,MP VICTORIA MILL,124,539.74,2468,50.24311183
01/10/2017,Y01695,MP VICTORIA MILL,115,265.13,2456,46.82410423
01/11/2017,Y01695,MP VICTORIA MILL,108,611.63,2462,43.86677498
01/12/2017,Y01695,MP VICTORIA MILL,118,475.92,2471,47.75394577
01/01/2018,Y01695,MP VICTORIA MILL,128,309.12,2485,51.50905433
